Account length,International plan,Voice mail plan,Number voice mail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total charge
69,0,0,0,195.1,91,261.5,57,203.8,90,11.4,5,0,67.65
146,0,0,0,149.3,83,187.1,130,149.8,100,7.9,4,7,50.15
119,0,0,0,81.9,75,253.8,114,213.1,125,8.9,1,2,47.48
142,1,1,25,191.1,109,149.6,120,227.8,60,9.8,3,0,58.11
123,0,0,0,206.9,115,224.4,86,197.4,60,8.3,2,3,65.36
101,0,0,0,239,156,273,106,278.2,93,13.5,8,1,80.01
43,0,0,0,179.3,97,252.7,126,227.5,114,8,5,0,64.36
69,0,0,0,185.3,91,219.1,88,243.6,107,5.5,5,0,62.57
15,1,0,0,141.4,80,123.9,76,323.5,88,8.1,3,2,51.32
107,0,1,25,248.6,91,119.3,115,194.3,83,12,1,1,64.38
67,0,0,0,152.5,131,252.4,107,185.4,104,4.9,3,2,57.04
99,0,0,0,145.6,102,230.9,87,181.5,86,11.4,7,1,55.63
46,0,0,0,164.2,116,196.2,153,236.1,119,8.1,1,1,57.4
55,1,0,0,221,115,165.4,97,235.4,117,9.7,4,1,64.84
39,0,0,0,295.4,126,232.1,117,204.4,123,11.5,2,1,82.26
92,0,0,0,139.8,98,174.9,143,201.6,135,9.4,7,2,50.25
56,0,0,0,162.3,99,149.1,78,255.5,115,14.8,1,4,55.76
76,0,0,0,272.7,97,236.4,95,235.5,105,7.7,2,0,79.13
132,1,1,33,200.3,75,226.6,67,198.8,91,12.9,3,2,65.74
140,0,1,28,157.1,77,172.4,97,184.5,94,11.1,9,1,52.66
51,1,1,12,135.8,60,200.6,134,192.4,98,12.3,7,2,52.12
27,0,0,0,236.7,110,231.9,92,164.7,85,12.7,6,1,70.79
224,0,0,0,111.4,133,175,66,217.2,106,5.5,6,3,45.08
105,1,1,28,156.1,89,107.1,114,167.7,95,14.7,3,0,47.16
117,0,0,0,191.1,93,282.8,56,84.8,118,12,4,2,63.59
91,0,0,0,153,123,141.1,127,171.5,76,10.3,15,1,48.5
135,0,0,0,218.8,123,242.8,64,85.8,80,10.3,3,4,64.48
146,0,0,0,205.4,101,134.9,77,310.5,83,10.3,2,3,63.14
147,1,0,0,225.2,111,184.9,98,143.2,146,9.9,1,0,63.11
68,0,0,0,249.9,127,254.5,118,273.2,98,8.9,6,2,78.8
68,0,0,0,131.6,89,137,109,256.3,107,10.2,5,3,48.3
86,0,1,21,197.9,99,165.6,100,208,120,10.1,9,0,59.81
131,0,0,0,166.5,129,210.2,107,257.2,93,9.9,5,1,60.42
86,0,1,29,225.4,79,187.1,112,281.1,112,12.9,3,1,70.35
159,0,0,0,275.8,103,189.5,108,223.9,93,7.4,5,2,75.08
134,0,1,40,142.9,105,88.6,61,290,96,10.8,6,1,47.79
113,0,0,0,207.2,113,256,80,211,87,9.9,1,1,69.14
132,0,0,0,206.2,100,211.2,118,196.2,122,10.2,6,1,64.58
85,0,0,0,210.3,66,195.8,76,221.6,82,11.2,7,1,65.38
93,1,1,38,225.7,117,119.6,122,193.2,125,14,7,1,61.01
174,0,1,33,167.8,91,205.3,91,130,132,14.5,4,4,55.75
61,0,0,0,197.7,118,152.2,96,221,93,7,3,2,58.39
91,0,1,39,169.8,105,65.2,116,144.4,92,10.9,4,1,43.85
88,0,1,28,190.6,104,237.3,105,211.6,116,9.8,1,2,64.74
88,0,1,45,80.3,140,153.3,101,309.2,123,12.8,3,2,44.05
195,0,1,36,231.7,110,225.1,88,201.7,89,12.1,2,0,70.87
182,0,0,0,69.1,114,230.3,109,256.7,96,6.5,4,0,44.64
118,0,0,0,188.8,60,217.4,64,220.1,100,8.2,7,4,62.69
103,0,0,0,150.6,125,169.1,126,221.2,104,10.4,8,8,52.73
65,0,0,0,192,89,139.5,88,187.4,102,5.5,4,2,54.42
61,0,1,25,163.7,78,113.2,112,134.1,118,9.9,3,3,46.15
172,0,0,0,211.7,100,198.7,101,301.7,136,6.5,9,1,68.22
72,0,0,0,175.5,103,132.3,120,242.9,96,11.8,3,1,55.21
113,0,0,0,150.1,120,200.1,85,266.7,105,11,3,2,57.5
177,0,0,0,189.5,99,176.3,117,225.9,112,14.2,2,1,61.21
100,0,0,0,70.8,94,215.6,102,230.8,125,9.5,1,6,43.33
67,0,0,0,215.5,102,190.7,95,214.5,106,8.6,6,1,64.82
136,0,0,0,101.7,105,202.8,99,136.2,119,9.4,6,3,43.2
71,0,0,0,258.4,132,126.8,119,182.4,87,9.7,8,4,65.54
134,0,0,0,242.4,126,152.9,115,318.3,115,11.8,6,1,71.72
124,0,0,0,131.8,82,284.3,119,305.5,101,11.3,2,1,63.38
84,0,0,0,190.2,102,197.7,141,247.5,102,9.8,6,2,62.92
39,0,0,0,154.1,104,204.2,112,196.2,92,9.8,4,2,55.04
110,0,0,0,188,127,90.5,118,150.3,64,15.3,3,3,50.54
102,0,0,0,103.1,70,275,129,141.1,92,11.2,5,1,50.28
70,0,0,0,175.4,130,159.5,130,260.6,96,11.6,4,0,58.24
142,0,0,0,145.4,93,209.1,98,214,96,10.9,1,1,55.06
81,1,0,0,250.6,85,187.9,50,120.3,131,7.8,5,1,66.09
17,0,0,0,161.5,123,214.2,81,315,106,8.6,5,1,62.17
119,0,0,0,260.1,101,256.5,68,229.1,89,10,2,1,79.03
105,0,0,0,281.3,124,301.5,96,202.8,109,8.7,3,0,84.93
108,1,1,42,130.1,90,167,128,244.7,80,13.6,5,3,51
90,0,0,0,102,118,113.3,134,188.6,105,11.4,3,2,38.54
100,0,1,33,218.7,104,155,144,99,117,12.1,4,1,58.09
155,0,1,30,128.5,86,188.4,91,254.4,85,6.8,6,1,51.15
113,0,0,0,128.7,100,227.1,67,178.1,135,9.2,4,2,51.67
123,0,0,0,172.2,92,162.6,76,250.3,101,8.7,4,1,56.7
145,0,0,0,199.2,124,126,86,289.2,135,7.6,3,1,59.63
42,0,0,0,184.5,98,200.5,93,279.2,91,8.8,3,2,63.35
125,0,0,0,168.6,99,175.6,107,243.3,92,10.9,7,0,57.48
131,0,1,30,174,118,205.3,81,218.2,90,6.7,3,1,58.66
107,0,0,0,230.4,65,257.4,80,107.3,88,8.5,3,1,68.18
48,0,0,0,198.2,73,202.8,115,146.4,73,5.1,5,1,58.9
76,0,0,0,186.1,96,211.6,100,230.6,100,8,4,0,62.17
128,0,0,0,148.5,105,243,106,255.2,114,6.8,2,1,59.23
73,0,0,0,157.1,109,268.8,83,181.5,91,10,8,0,60.43
52,0,0,0,155,110,133.4,104,176.1,84,7,4,4,47.5
126,1,1,26,129.3,123,176.5,114,154.5,102,9.6,7,1,46.52
124,0,0,0,188.5,77,182,123,218.2,127,6.1,6,1,58.99
137,0,0,0,208.8,120,225.3,100,221.6,130,11.1,5,0,67.62
71,0,0,0,238,82,278.5,94,193.1,134,11.8,10,0,76.01
139,0,0,0,211.1,103,206.9,108,193.9,70,5.6,4,0,63.72
107,0,1,30,198.9,87,207,90,159.8,76,12.6,4,3,62
147,0,0,0,212.8,79,204.1,91,156.2,113,10.2,2,1,63.31
116,0,0,0,137.4,126,120,94,130.3,64,12.4,2,3,42.77
60,0,1,31,191.8,75,267.8,135,200.5,62,12.8,3,2,67.85
38,0,0,0,149,92,49.2,78,163.3,93,13.9,11,0,40.61
63,0,0,0,117.1,118,249.6,90,162.2,84,11.1,4,3,51.43
94,0,0,0,108,79,241.9,152,252.1,92,10.4,3,3,53.07
131,0,0,0,112.8,133,199.4,116,142.7,105,10.1,5,0,45.28
158,0,0,0,175.9,105,188.3,88,188.3,98,11,6,1,57.35
139,0,0,0,236.6,109,169.9,107,212.3,118,11.1,2,1,67.21
77,0,0,0,169.4,102,184.9,144,234.3,89,2,7,1,55.6
140,0,0,0,129.6,79,246.2,99,172.1,124,9.4,10,3,53.24
72,0,0,0,177.1,97,184.7,105,174.1,94,8,6,1,55.8
52,0,1,20,133.3,63,184.1,123,272.9,107,13.5,2,1,54.24
103,0,0,0,167.8,121,212.9,123,208.2,73,13,3,5,59.51
74,0,1,32,174.6,107,310.6,115,234.7,92,9,4,1,69.07
124,0,0,0,150.3,101,255.9,112,136.7,62,12.5,4,2,56.83
85,0,1,21,283.2,110,239.7,108,149.5,80,6.3,1,5,76.94
113,0,1,20,157.8,83,161.5,56,271.5,100,8.7,2,5,55.13
71,0,0,0,141.2,132,149.1,90,171.4,72,7,2,2,46.27
177,0,1,27,230.2,106,196.1,78,215.4,108,10.4,2,1,68.3
49,1,0,0,237.8,92,208.9,119,167.8,86,15.6,6,2,69.95
106,1,0,0,204,84,168.5,61,164,102,13.3,3,3,59.97
60,0,0,0,221.1,106,178.6,48,202.7,90,7.4,3,1,63.89
43,0,0,0,177.2,93,142.6,60,314.1,144,12.7,2,4,59.8
66,0,0,0,118,133,248.1,99,214.4,122,5.3,5,1,52.23
125,0,0,0,163.8,73,255.6,85,192.9,95,15.7,4,0,62.5
114,0,1,4,141.3,96,230.4,88,223.7,85,9.4,3,3,56.21
112,0,0,0,272.5,119,226.1,94,159.1,94,16.4,5,3,77.14
101,0,1,16,118.9,112,228.3,97,180.1,111,8.2,5,2,49.93
70,0,0,0,7.9,100,136.4,83,156.6,89,12.1,1,0,23.25
59,0,0,0,159.5,96,167.2,123,138.6,106,10.2,4,0,50.32
59,0,0,0,150.2,70,185.7,98,212.5,128,12.1,2,1,54.14
124,0,1,30,144.5,35,262.3,101,226.5,82,12,7,2,60.3
99,0,0,0,140.7,88,210.9,98,229.9,125,12.4,4,2,55.55
150,0,0,0,169.2,123,216.8,83,179.4,107,12.6,3,1,58.66
81,0,0,0,220.8,77,148.5,87,183.9,100,7.6,3,2,60.49
86,0,0,0,216.3,96,266.3,77,214,110,4.5,3,0,70.26
84,0,0,0,169.5,96,157.6,94,98.2,70,10.6,7,0,49.5
118,0,1,35,256.3,119,258.1,91,215.5,130,11.7,1,1,78.37
89,0,0,0,179.7,128,299.8,92,185.3,120,7.6,3,1,66.42
93,0,0,0,266,120,130.1,84,165.8,63,13.1,6,3,67.28
85,0,0,0,96.7,97,193.8,95,171.7,88,9.7,3,2,43.26
160,0,0,0,82.7,116,194.6,95,159,54,10.9,9,0,40.69
28,0,0,0,168.2,87,161.7,92,192.4,112,10.1,3,3,53.72
73,0,0,0,286.4,109,178.2,67,214.2,152,10.7,14,1,76.37
156,0,0,0,174.3,95,186.6,128,258.2,105,12.9,5,3,60.59
33,1,0,0,190.6,100,161.7,104,189.9,136,13,6,1,58.2
77,0,0,0,175.5,86,205.1,78,245.2,100,17.8,3,4,63.11
119,0,0,0,133.4,102,204.6,71,196.9,103,11.1,7,1,51.93
91,0,1,27,204.6,96,136,93,210.5,82,6.6,2,3,57.59
102,0,0,0,242.2,88,233.2,89,188.5,121,6.2,6,3,71.14
86,0,1,33,253.1,112,210.1,94,95,98,11.9,4,3,68.37
82,0,0,0,130,110,185.3,88,178.7,105,8.3,4,0,48.13
89,0,0,0,105.9,151,189.6,142,170.9,67,12.7,7,0,45.24
86,0,0,0,194.2,98,193.8,95,192,123,9.3,7,3,60.63
134,0,0,0,183.8,111,123.5,92,160.7,105,6.1,2,1,50.63
92,0,0,0,196.5,82,190,89,163.2,99,10.8,2,2,59.82
87,0,0,0,184.5,81,172,103,183.4,96,13.7,3,3,57.94
64,0,0,0,261.9,113,148.1,99,145.2,74,13.8,4,0,67.37
80,0,0,0,202.4,118,260.2,67,177.4,112,9.2,5,3,66.99
165,0,1,39,167.4,113,172.7,94,192.6,113,9.5,4,3,54.38
153,0,1,22,167.7,104,246.8,91,203.9,117,7.5,11,1,60.7
41,0,1,30,191.7,109,193,86,149.4,93,11.1,4,1,58.72
108,0,0,0,240.2,78,230.3,109,217,83,5.2,1,2,71.57
104,0,1,26,189.1,112,178.2,97,199.3,104,11.1,4,1,59.27
115,0,0,0,127.7,67,182.9,90,172.9,92,10.6,7,1,47.9
87,0,0,0,205.2,106,99.5,122,189.5,75,13.4,3,1,55.49
159,0,1,23,153.6,93,216.9,88,161.3,91,12.6,3,2,55.21
119,0,0,0,154.5,129,193.6,87,180.9,145,13.4,3,2,54.49
69,0,0,0,153.7,109,194,105,256.1,114,14.1,6,1,57.95
87,1,1,36,171.2,138,185.8,102,227.6,97,10.8,3,1,58.05
93,0,0,0,328.1,106,151.7,89,303.5,114,8.7,3,1,84.68
154,1,0,0,145.9,69,208.2,141,180.9,106,14.4,10,0,54.53
57,0,1,37,201.2,76,280.1,122,154.2,110,11.8,1,1,68.14
130,0,0,0,139.1,72,246,112,207.2,121,11.4,9,5,56.96
151,0,0,0,118.9,128,278.3,65,194.8,61,13.2,10,2,56.2
162,0,0,0,217.6,87,279,71,250.7,65,10.4,4,2,74.8
60,0,0,0,145,133,209.1,92,328.5,112,14.6,2,1,61.14
81,0,0,0,203.5,89,289.6,69,212.9,71,8.7,3,3,71.15
132,0,0,0,240.1,115,180.4,91,133.4,122,8,6,3,64.31
86,0,0,0,83.8,121,240.2,96,158.6,108,6.7,8,1,43.62
136,0,0,0,269.8,106,228.8,101,257.5,106,10.1,8,1,79.64
121,0,1,21,126.3,84,209.6,102,192.5,129,10.6,2,1,50.81
105,0,1,15,88.1,125,175.9,142,269.9,85,9.7,1,2,44.7
105,0,1,34,218.5,61,196.7,74,151.1,103,9.9,4,2,63.34
51,0,1,26,236.8,61,263.4,97,181.1,91,11.2,8,1,73.82
64,0,0,0,124.1,117,192.8,108,162.9,84,6.4,5,3,46.55
80,1,1,30,184.2,132,167.5,109,212.8,114,10,10,0,57.83
56,0,0,0,222.7,133,277,89,101.8,94,13.6,4,4,69.66
120,0,0,0,149.2,98,193.6,88,248.9,119,11.1,5,1,56.02
103,0,0,0,206.5,125,180.2,113,220.6,95,12.2,4,3,63.65
164,0,1,27,159.7,102,168.8,113,244.1,127,9.6,9,3,55.07
116,0,1,27,204.7,118,209.4,91,212.9,67,7,2,2,64.07
121,0,0,0,213.2,79,120.7,116,244.4,102,7.5,4,1,59.53
55,1,0,0,269.6,121,171.7,91,219,98,8.2,6,1,72.49
183,0,0,0,116.7,92,213.8,112,214.3,112,9.7,6,2,50.27
104,0,0,0,263.4,101,235.5,117,102,146,13,4,0,72.9
90,0,0,0,140.2,97,213.9,102,120,126,7.1,2,1,49.33
82,0,0,0,197.7,101,127.6,83,142.1,103,13.5,3,1,54.5
101,0,0,0,136.2,92,220.9,110,196.9,116,13.3,7,3,54.38
9,0,1,16,88.5,87,178.8,108,228.7,96,11.5,3,2,43.65
97,0,0,0,215.3,58,242.4,91,279.8,105,12.1,9,0,73.06
94,0,0,0,269.2,104,193.8,144,257.6,61,8.9,2,3,76.22
127,0,1,25,203.8,118,267.1,48,225.1,105,7.3,5,0,69.45
125,0,1,34,268.4,112,222.2,108,117.6,102,10.3,3,0,72.59
140,0,0,0,159.1,104,269.8,106,220.4,116,10.3,4,1,62.68
90,0,0,0,114.4,122,127.7,154,253.1,109,10.1,5,2,44.42
67,0,0,0,138.9,65,208.9,109,232.4,82,9.2,3,2,54.31
113,0,0,0,186,55,237.4,105,148.1,83,12.2,6,1,61.75
121,0,1,26,170.4,91,254.5,90,219.6,122,15.1,5,0,64.56
93,0,0,0,164.5,95,230.9,87,149.9,91,9.9,3,4,57.02
121,0,0,0,168.6,121,168.6,94,95.3,59,12.3,4,1,50.6
53,0,0,0,261.2,119,250.8,105,176,112,9.8,2,0,76.29
75,0,0,0,190.5,91,178.4,75,162.4,113,13.1,5,1,58.4
132,0,0,0,181.1,121,314.4,109,246.7,81,4.2,9,2,69.74
162,0,0,0,177.1,131,114.7,122,153.6,88,6.5,6,3,48.53
140,0,0,0,160.5,114,240.5,103,233.5,121,11.3,4,1,61.29
91,0,0,0,134.7,116,295.3,98,195.5,121,6.6,5,2,58.58
73,0,1,28,198.2,107,139.1,123,199.1,139,8.8,1,2,56.85
95,1,0,0,228.9,134,255.7,71,208,120,10.1,2,4,72.73
145,0,0,0,241.7,137,135.8,100,277.6,123,13.1,3,0,68.66
100,0,0,0,131.1,108,176.2,81,89.7,81,4.3,4,1,42.47
122,0,0,0,234.1,101,200.2,121,237.4,89,13.1,9,2,71.04
109,0,0,0,200.1,72,300.9,120,236,68,11.9,5,0,73.43
82,0,0,0,154,107,94.4,114,287.6,95,10.1,7,1,49.87
65,0,1,23,224.2,106,189.6,100,222.8,75,9.8,4,0,66.91
52,0,0,0,148.3,83,181.6,79,155.6,104,8.3,6,3,49.89
136,0,1,24,174.6,76,176.6,114,214.4,91,8.8,5,2,56.72
75,0,0,0,138.5,110,153.2,86,215.6,103,11.1,7,1,49.27
146,0,0,0,109,69,265.8,98,228.3,80,12.6,2,1,54.79
105,0,0,0,162.3,99,212.5,95,214.7,114,11.1,8,4,58.31
48,0,0,0,210.8,84,189.6,98,157.6,99,16.4,3,2,63.48
45,0,0,0,142.4,107,318.7,78,224.1,108,11.1,7,1,64.38
106,0,1,37,223.5,104,235.1,99,140.1,90,10.6,5,2,67.14
33,0,0,0,182.5,65,232.1,96,149.2,82,7.5,2,2,59.5
68,0,0,0,219.6,97,141.1,144,205.7,101,10.8,4,2,61.5
106,0,0,0,193.6,66,238.2,82,176.4,107,12.9,3,0,64.58
141,0,0,0,192.4,111,156.9,87,175.8,82,11,6,0,56.93
98,0,0,0,236.2,122,189.4,110,153.6,104,13.3,4,0,66.75
94,0,1,28,233.2,88,113.3,102,118,71,16.1,4,0,58.93
65,0,0,0,158.8,53,188.5,132,189.3,87,9.8,4,2,54.19
85,0,0,0,126.1,112,274.7,126,184.4,95,9.8,4,1,55.74
71,0,0,0,290.4,108,253.9,92,263.3,126,10.1,5,3,85.53
112,0,1,30,60.6,113,165.9,96,132.8,99,13.3,7,0,33.97
110,0,0,0,148.4,95,193.8,98,206,106,6.9,6,0,52.83
111,0,0,0,246.5,108,216.3,89,179.6,99,12.7,3,2,71.81
74,0,0,0,298.1,112,201.3,100,214.7,88,9.7,4,2,80.07
105,0,0,0,119.3,82,185.1,111,157,74,10.9,4,2,46.02
40,0,0,0,242.5,82,232.9,97,154,86,9.6,7,0,70.55
128,1,1,18,222.1,89,160.6,109,218.8,102,13.6,2,0,64.93
123,0,0,0,236.2,135,273.9,88,227,77,10.1,6,2,76.38
122,0,0,0,144.2,87,212.2,74,169.3,87,9.5,4,0,52.74
114,0,1,19,154.6,100,241.6,109,160,112,12.6,1,3,57.42
102,0,1,25,137.4,100,176.7,83,188.2,93,10.2,6,2,49.6
126,0,0,0,103.7,93,127,107,329.3,66,14.4,1,0,47.14
150,0,0,0,136.6,112,209.4,81,161.1,78,12.2,2,4,51.56
60,0,0,0,289.8,101,255.6,115,242.8,76,11.7,4,2,85.09
123,0,0,0,260.9,85,168.5,103,178.3,91,13.3,5,3,70.28
138,1,0,0,196.2,129,176.5,86,232.4,108,15.2,1,0,62.91
29,0,0,0,195.6,71,126.4,74,148.6,87,14.2,4,1,54.51
111,0,0,0,222.2,96,162.5,111,184.9,120,11.9,7,4,63.11
37,1,0,0,172.9,119,183,86,226.4,100,9.8,1,0,57.79
111,0,0,0,249.8,109,242.4,106,231.8,78,11.6,4,0,76.63
81,0,0,0,154.5,84,216.2,91,229.8,82,13.7,3,1,58.69
46,0,0,0,90.4,108,276.2,77,146.5,111,12.7,2,1,48.87
69,0,1,27,268.8,78,246.6,89,271.9,102,16.4,3,0,83.33
125,0,0,0,106.1,95,157.6,113,192.5,69,8.1,3,1,42.29
43,0,0,0,27,117,160.9,97,279.5,96,10.7,3,3,33.74
127,0,1,27,140.1,59,223.4,111,257.9,73,3.8,10,1,55.45
94,0,0,0,245,112,180.4,91,262.9,105,9.7,6,1,71.43
46,0,0,0,196.7,85,205.9,74,216.6,112,11.2,5,3,63.71
73,0,1,26,131.2,98,106.5,97,221.7,96,10.2,6,2,44.08
146,0,1,23,149.6,96,239.8,124,293.5,135,7.4,4,2,61.02
93,0,0,0,239.8,70,251.8,99,168.6,112,10.9,10,1,72.7
52,0,1,31,142.1,77,193,97,253.4,88,11,4,1,54.94
202,0,0,0,115.4,137,178.7,70,185.7,113,6,3,3,44.79
129,0,1,31,193,99,224.8,87,197.6,91,10.3,8,2,63.59
94,0,0,0,206.1,49,224.6,115,256.7,74,13,1,1,69.19
100,0,0,0,160.3,138,221.3,92,150.4,120,11.2,2,0,55.85
43,0,0,0,199.9,108,288.4,80,180.6,103,11.3,7,1,69.67
130,0,0,0,213.1,105,206.2,108,163.4,93,8.9,3,0,63.51
124,0,0,0,178.3,102,235,120,239.7,119,10.9,1,3,64.02
92,1,0,0,252.3,120,207,112,284.6,95,12,5,3,76.54
48,0,0,0,197.7,64,136.7,126,244.4,81,13.2,5,4,59.79
98,0,1,29,111.1,105,217.9,101,248.1,108,6.6,3,2,50.35
100,0,0,0,96.5,86,210.2,133,146.4,106,12.5,3,1,44.25
79,0,0,0,156.9,109,122.2,87,189.1,103,11.3,5,3,48.62
164,0,0,0,123.3,78,170,85,165.9,78,12.7,2,1,46.31
105,0,0,0,193.7,108,183.2,124,293.7,72,10.8,5,1,64.64
89,1,0,0,206.9,134,167.7,105,155.7,86,10.9,4,0,59.37
126,0,0,0,249.8,96,261.9,92,166.8,108,12.7,4,3,75.67
96,0,0,0,144,102,224.7,73,227.7,91,10,7,1,56.53
120,0,1,33,299.5,83,163.4,84,146.7,88,11.6,5,0,74.54
212,0,0,0,226,127,304.6,83,181.2,132,12.6,4,2,75.86
72,0,0,0,137.6,106,143.5,94,273.7,110,9.6,6,2,50.5
155,1,1,26,211.7,121,139.2,123,146.7,89,11.1,3,1,57.42
89,0,0,0,89.7,80,179.8,81,145.7,120,9.5,4,2,39.66
126,1,0,0,197.6,126,246.5,112,285.3,104,12.5,8,2,70.76
172,0,0,0,270,102,256.6,111,168.5,104,12,5,2,78.53
75,0,0,0,224.7,116,192,79,212.2,98,11.3,11,3,67.12
143,0,0,0,194.3,99,123.6,133,229.5,99,10.2,2,2,56.62
166,1,0,0,47.7,89,264.4,95,235.2,97,13.2,3,0,44.72
132,0,0,0,190.1,105,182.2,116,279.8,105,13,2,1,63.91
94,1,0,0,89.5,94,339.9,106,172.9,76,7.9,1,1,54.02
99,0,0,0,182.6,83,154.5,111,196,57,12.1,5,0,56.26
136,0,1,35,205.5,86,298.5,119,214.2,104,6.9,4,1,71.81
119,0,0,0,231.5,82,266.9,97,211,118,7.4,10,1,73.54
115,1,0,0,251.3,69,252.5,96,118.3,112,9.9,1,3,72.17
160,0,0,0,171.2,103,243.5,121,178.2,92,13,3,2,61.33
166,0,0,0,197.9,89,251,113,138.3,85,11.2,2,2,64.22
120,0,0,0,134.8,94,204.1,106,238.4,109,6.7,8,1,52.81
173,0,0,0,191.4,114,168.5,138,109.3,99,10.3,3,1,54.56
156,0,0,0,174.5,65,197.4,116,238.5,86,10.6,2,0,60.04
70,0,0,0,177.4,125,226.2,104,254.1,72,10.9,4,0,63.76
41,0,0,0,182.1,89,211.5,104,207.4,124,6.8,1,1,60.11
132,0,0,0,222.4,85,165.4,76,208.4,97,11.2,4,0,64.27
47,1,0,0,47.8,120,178.9,123,152.6,96,13.3,7,0,33.8
160,0,0,0,121.8,97,89.3,97,150.7,92,10.3,5,1,37.86
180,0,0,0,143.5,121,189.3,111,174.9,82,8.8,5,3,50.74
93,0,0,0,164.9,68,210.4,86,229.4,104,7.8,4,2,58.34
109,0,0,0,193.6,58,148.7,115,282.5,105,13.1,1,2,61.8
80,0,0,0,101.1,121,263.2,110,137.7,74,7.3,5,0,47.73
54,0,1,24,92.3,88,193.1,98,99.3,119,11.6,3,2,39.7
121,0,0,0,168.9,128,123.9,99,266.3,105,2.9,7,2,52
157,0,1,29,219.2,102,206,109,192.4,117,15,5,1,67.48
170,0,1,37,178.1,130,242.8,103,243,93,13,4,0,65.36
138,0,0,0,146.5,101,284.5,142,176,98,14,6,3,60.79
92,0,1,31,172.3,116,266.2,91,228.2,90,11.8,5,1,65.38
126,0,0,0,190.9,143,149.7,72,191.4,87,13,3,1,57.29
41,0,0,0,232.1,74,327.1,88,226.5,119,10.9,2,3,80.39
167,0,0,0,169.2,124,173.3,108,216.5,64,12.4,4,4,56.58
91,0,0,0,123.8,107,319,125,237.6,78,7.3,4,2,60.83
127,0,0,0,96,117,177,68,162.2,127,9.7,4,3,41.29
88,0,1,27,93.4,106,252,92,189,104,10.9,1,1,48.74
113,0,0,0,90.6,130,170.6,100,137.4,74,5.4,9,1,37.54
78,0,0,0,152.9,81,256.6,82,173.6,112,5.3,6,2,57.04
123,0,0,0,257.9,92,211.6,71,189.3,104,9.4,2,2,72.89
136,1,1,29,85.2,98,230.4,85,243.6,104,9,3,2,47.45
68,0,1,34,160,72,184.5,119,208.3,101,6.1,10,1,53.9
132,0,1,10,182.9,54,292.4,68,142.3,116,11.5,4,0,65.45
133,0,0,0,216.2,67,222.2,133,192,95,3.1,1,2,65.12
127,0,0,0,261.7,105,181.8,107,100.9,131,3.3,5,0,65.37
110,0,0,0,241.2,105,174.3,85,245.3,59,8.5,4,2,69.16
121,0,0,0,177.2,142,123.5,88,213.2,51,8.4,6,1,52.48
116,0,0,0,89.5,128,180.8,137,193.1,94,14,3,2,43.06
112,1,1,16,200.3,72,197.8,91,151.1,92,10.4,3,1,60.47
97,1,0,0,145,103,294.3,93,239.8,120,11,2,4,63.43
43,0,0,0,159.5,99,119.7,149,173.9,126,6.8,3,2,46.96
110,0,0,0,151.8,106,138,126,233.5,112,11.2,8,3,51.07
67,0,0,0,176.2,120,236,138,152.5,104,10.6,4,1,59.73
166,0,0,0,152.1,95,121,105,198,126,9.8,5,0,47.71
129,0,0,0,161.3,122,220.6,95,224.7,104,9.6,3,1,58.87
103,1,0,0,171.7,78,144.5,86,157.9,106,6.8,3,3,50.42
71,0,0,0,278.9,110,190.2,67,255.2,84,11.7,7,0,78.22
112,0,1,27,213,121,226.2,101,189.8,99,11.1,3,4,66.98
8,0,1,36,242.9,67,170.9,59,177.3,130,4.8,12,1,65.1
98,0,0,0,217.2,121,303.4,73,197.1,71,12.4,2,0,74.93
90,0,0,0,175.9,111,285.2,115,150.8,122,13,7,1,64.44
13,0,0,0,303.2,133,170.5,86,227.6,80,11.5,3,0,79.38
58,0,0,0,238.9,107,187.2,88,181.1,84,11.8,3,2,67.86
137,0,1,22,189.6,42,179,137,179.6,126,11.4,5,2,58.61
116,0,0,0,133.3,94,247.8,126,219,78,11.3,5,5,56.63
94,0,1,28,92.7,107,127.8,86,225.6,86,9.9,4,3,39.44
87,0,0,0,177.2,72,248.9,105,200.8,87,8.6,7,3,62.64
120,0,0,0,184.5,103,209,86,169.7,70,10.2,6,2,59.53
97,0,1,24,176.1,109,159.4,81,269.1,94,12.1,9,0,58.87
134,0,0,0,204.7,108,143.1,105,165.8,84,11,4,6,57.39
68,0,0,0,143.6,80,134.3,65,215.6,84,15.5,5,2,49.72
93,0,0,0,179.3,93,188.8,65,253.2,88,12.1,5,1,61.19
120,0,0,0,137.3,100,212.2,129,152.7,92,10.5,2,1,51.09
41,0,0,0,237.8,92,223.5,155,217.4,90,10.2,6,2,71.96
80,0,0,0,203.7,92,216.4,97,154.2,66,7.6,5,2,62.01
83,0,1,25,191.3,95,250.7,136,249.4,86,17.6,5,2,69.8
109,1,0,0,209.1,141,205,93,119.4,111,7.8,3,2,60.46
66,0,1,33,88.8,104,109.6,94,172.7,107,7.1,9,3,34.11
104,0,0,0,97.2,88,155.6,85,261.6,105,12.4,5,0,44.87
89,0,0,0,137.9,96,192.6,63,255.7,125,11,5,1,54.29
127,0,0,0,224.3,112,185.7,103,159.4,83,10,1,2,63.78
117,0,1,13,207.6,65,152.7,77,232.8,95,9.7,3,1,61.37
128,0,0,0,268.1,95,120.5,126,220.8,121,14.4,6,2,69.65
