State,County,FIPS,Total Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Democratic,Republican,Party
NE,rock,31149,1407,95.73560768,0.284292822,0.710732054,0.639658849,51.10163468,29.70859986,25.87064677,48750,1.633165829,7.545367717,82.52148997,100,79,569,0
NE,sarpy,31153,172460,82.31763887,3.707526383,8.411805636,5.2041053,50.01101705,43.95685956,10.21628204,72269,3.676862979,4.63299552,61.61599471,5.273860489,25706,39306,0
NE,saunders,31155,20946,95.81781724,0.190967249,2.005156116,1.074190776,49.72787167,37.06196887,17.17272988,64475,2.943559276,6.92356553,73.88665396,66.48700674,2664,6479,0
NE,scotts bluff,31157,36599,73.46375584,0.642094046,22.81209869,4.672258805,51.72818929,38.92456078,17.7983005,46632,5.268687293,12.99762936,78.61930843,29.81877198,2887,7398,0
NE,sheridan,31161,5259,82.54420993,0.494390569,4.335424986,1.007796159,50.82715345,32.7818977,24.47233314,42802,2.098435712,10.19313305,74.94635193,100,275,1670,0
NE,thayer,31169,5163,95.68080573,0.135580089,2.208018594,0.890954871,50.45516173,31.299632,25.35347666,45590,1.439128744,8.150721539,80.41154463,100,539,1606,0
NE,thomas,31171,675,96,0,0.592592593,3.259259259,47.11111111,34.66666667,19.11111111,54286,1.822916667,6.638115632,76.23126338,100,36,291,0
NE,valley,31175,4240,96.03773585,0.283018868,2.641509434,1.603773585,49.81132075,33.41981132,24.12735849,44657,1.843120446,7.338842975,79.37190083,100,359,1388,0
NE,washington,31177,20338,94.93067165,0.663782083,2.704297374,1.04730062,50.51627495,37.14721212,15.97010522,65565,1.458390302,4.287386596,69.41761779,61.23356726,2438,6462,0
NE,webster,31181,3665,92.41473397,0.109140518,4.338335607,1.555252387,51.32332879,33.50613915,23.38335607,40313,3.047091413,8.120649652,79.23433875,100,318,997,0
NE,wheeler,31183,805,99.62732919,0,0,0,48.94409938,28.32298137,23.60248447,47452,0.625,5.032467532,83.44155844,100,60,343,0
NE,york,31185,13842,91.61970813,0.809131628,4.681404421,1.71940471,50.88137552,38.28926456,18.84120792,55156,1.43207856,5.744431419,71.65085793,44.14196853,1281,3659,0
NJ,camden,34007,511145,58.05495505,18.22750883,15.67598235,11.01174813,51.63231568,38.98365434,14.24918565,63028,8.81770465,11.74604729,69.35587029,1.617421743,113137,63279,1
NJ,cumberland,34011,155744,48.02689028,18.06875385,29.13499075,10.64246456,48.69465276,40.03685535,13.81433635,49537,9.86754391,22.66497535,85.72900075,23.02706217,19386,19244,1
NJ,hudson,34017,668526,29.00021839,10.95963358,43.05247664,42.67522879,50.30709352,40.01265471,10.72239524,60894,8.121484695,16.60427438,61.44772744,0,132180,36087,1
NJ,hunterdon,34019,125708,86.6667197,2.391255926,5.990072231,8.977948897,50.10261877,33.92942374,15.67680657,108177,5.296195147,5.314994057,50.38659648,49.56953307,24823,36116,0
NJ,middlesex,34023,831852,45.29868294,9.279415088,19.96929742,32.07457577,50.8060328,38.86893342,13.46970375,80716,7.046153562,11.0338023,58.53159159,0.674315744,148806,98764,1
NJ,ocean,34029,586166,85.10507262,2.852434293,8.873595534,7.963955603,51.87916051,36.5638744,21.91290522,63108,7.62308628,9.092595891,72.51810949,2.898362202,75597,141902,0
NJ,passaic,34031,507204,42.60139904,10.7505067,39.87231962,28.46901838,51.3316141,41.24356275,13.12331922,61664,7.043365454,17.51457643,73.28948873,2.410090458,86242,58382,1
NJ,salem,34033,64504,75.52864939,13.30770185,7.894084088,4.719087188,51.30999628,36.42409773,17.10436562,61341,9.360019922,13.44257897,79.73217679,45.30060681,9060,13687,0
NJ,somerset,34035,331686,58.51377508,8.953045953,14.14168822,23.9470463,51.18877493,36.12513039,14.09013344,102405,5.357917928,5.932647923,47.03455029,5.792656534,70359,61373,1
NJ,sussex,34037,144694,87.51572284,1.958616114,7.242871163,7.817186615,50.40637483,34.82936404,14.73385213,87388,7.200383038,6.079482731,66.25236556,39.84993133,20229,37720,0
NJ,warren,34041,107095,83.5435828,4.095429292,8.169382324,9.698865493,51.24422242,35.35085672,15.91577571,72999,8.316595745,9.62981758,69.5601079,37.56486218,14452,24357,0
NM,catron,35003,3547,78.60163518,0.845785171,19.28390189,2.509162673,47.56131942,19.56583028,34.33887793,38142,4.007123776,7.739726027,75.23972603,100,550,1075,0
NM,chaves,35005,65610,40.96784027,1.662856272,54.94131992,13.13366865,50.41304679,43.56195702,14.68678555,41356,7.056037335,21.87385985,80.71169703,24.24860995,5279,8727,0
NM,cibola,35006,27373,20.33755891,0.862163446,37.86212691,6.623314945,49.2784861,40.77010193,14.43393125,36160,16.30044647,19.87399138,87.55388527,55.34487194,3924,1842,1
NM,curry,35009,50544,49.82193732,5.573361823,40.37076607,8.428300095,48.13825578,48.37765116,11.38216208,42170,8.944255243,16.83538947,80.26756942,14.06895981,2793,5896,0
NM,de baca,35011,1977,47.04097117,0,47.64795144,4.046535154,53.71775417,27.16236722,23.36874052,31197,6.586021505,14.11290323,90.45698925,100,267,342,0
NM,dona ana,35013,213825,28.49760318,1.541447445,67.20776336,16.65707939,50.8340933,46.80322694,14.02782649,38636,10.55041735,21.04644603,72.4700702,19.29045609,34651,18101,1
NM,eddy,35015,56369,49.34804591,1.394383438,46.68878284,6.081356774,49.50593411,42.00358353,14.07156416,59625,5.519690123,15.5153043,83.02962212,20.8549295,4834,8826,0
NM,guadalupe,35019,4469,19.31080779,1.275453122,77.46699485,1.924367868,41.77668382,32.93801745,21.59319758,26692,0.313234143,24.0864799,86.14494519,44.07936847,1094,292,1
NM,harding,35021,565,57.69911504,0,41.94690265,0.17699115,48.67256637,21.4159292,28.84955752,32404,5.963302752,11.01321586,74.22907489,100,198,199,0
NM,lea,35025,68930,38.21993327,3.274336283,55.84360946,16.12215291,48.61453649,47.46119251,10.63542725,58152,6.607744108,28.19928204,86.92878626,21.03140884,3331,8882,0
NM,luna,35029,24627,32.04206765,1.055751817,65.01400901,16.63621229,50.35936168,41.83213546,20.40443416,27326,14.14487784,30.6675983,87.46744585,40.61366806,3005,2313,1
NM,mckinley,35031,74346,9.061684556,0.469426734,13.73846609,2.181691012,51.67998278,48.96699217,10.55201356,29272,15.72287831,26.1922281,88.99977006,57.37844794,12409,2915,1
NM,mora,35033,4598,13.8538495,0.108742932,79.90430622,0.761200522,48.36885602,39.82166159,20.74815137,21190,2.925989673,12.28419655,86.81938911,100,1564,372,1
NM,otero,35035,65333,50.51505365,3.37654784,36.79151424,11.95414262,48.73800377,42.77011617,16.15110281,41502,10.98995249,16.30529669,82.37348118,29.59386805,6370,8460,0
NM,quay,35037,8555,50.92928112,1.963763881,44.32495617,2.93395675,50.20455874,32.39041496,23.97428404,28159,2.707930368,16.54046778,84.82248023,41.56619843,1016,1534,0
NM,rio arriba,35039,39924,12.82186154,0.413285242,71.40817553,5.217413085,50.8866847,38.76365094,16.51638112,33972,9.499040188,15.77731406,81.88999851,49.7639517,8773,1945,1
NM,roosevelt,35041,19618,53.70068305,2.268325008,40.55969008,10.92364155,49.82668977,50.43837292,12.55479662,34933,11.06861382,20.17449182,77.33405289,36.46074776,1277,2606,0
NM,san miguel,35047,28350,18.28218695,1.407407407,77.5978836,3.39329806,49.67195767,37.76366843,17.96119929,27000,4.90797546,18.24348817,80.68458392,46.89551934,6609,1298,1
NM,santa fe,35049,147320,43.12381211,0.658430627,51.08946511,12.4389085,51.39560141,32.49796362,19.78210698,55370,6.678627313,11.73316233,59.04220221,25.16057432,49994,9546,1
NM,socorro,35053,17324,35.63264835,0.16739783,49.4227661,4.975756176,48.88016624,43.03278689,16.67051489,34542,5.758818704,20.28606151,80.42441806,49.67536102,3409,1700,1
NM,union,35059,4292,52.91239515,1.770736253,40.84342964,5.195712954,44.12861137,34.1332712,19.26840634,36420,3.09148265,21.59869494,84.07830343,100,334,878,0
NV,carson city,32510,54412,68.58781151,0.935455414,22.92509005,11.74924649,48.93589649,35.18892891,19.0729986,47948,9.458538432,12.74001038,79.02439024,4.839526721,9321,12328,0
NV,churchill,32001,24148,74.50306444,2.298326984,12.94517144,6.128871956,49.12622163,38.65744575,17.47556733,45368,11.717309,10.60809984,83.41490273,34.7147968,1999,7042,0
NV,clark,32003,2070153,44.977207,10.59873352,30.35794939,22.01924206,49.96881873,40.15756323,13.27959817,52629,9.619884818,15.1084301,77.17614682,1.306073125,359028,266675,1
NV,douglas,32005,47426,81.45110277,0.657866993,12.03980939,7.419980601,49.58672458,29.13591701,24.52030532,59769,7.482869719,6.991774383,73.67802585,31.55307786,8303,16742,0
NV,elko,32007,52029,67.35474447,1.06094678,24.06734706,8.60289454,47.94825962,44.92878971,9.229468181,74672,4.896851249,16.6221895,81.8809239,37.85079274,2904,11491,0
NV,esmeralda,32009,1069,84.84565014,0,12.72217025,10.66417212,53.22731525,34.98596819,26.47333957,43125,11.39240506,10.82802548,83.18471338,100,52,280,0
NV,lincoln,32017,5155,82.85160039,2.851600388,8.574199806,3.317167798,45.27643065,38.35111542,18.56450048,49406,9.136295557,11.37199434,77.25601132,100,283,1547,0
NV,lyon,32019,51897,76.44757886,0.888297975,15.79474729,7.260535291,49.47684837,34.76116153,19.82388192,49007,11.81957521,15.03278689,85.51092896,36.93728357,5526,14296,0
NV,mineral,32021,4519,59.23876964,1.172825846,12.96747068,4.226598805,49.63487497,30.05089622,24.71785793,37750,12.98823529,13.45011876,88.21258907,31.91533948,570,1056,0
NV,nye,32023,43198,77.26052132,2.930691236,14.14417334,7.069771749,50.12037594,28.73512663,27.22116765,42266,14.05283198,15.27252774,87.87647848,35.27055932,4888,11397,0
NV,storey,32029,3941,86.55163664,0.405988328,6.191321999,3.12103527,52.11875159,20.52778483,28.69829992,65508,4.092339979,6.030463164,76.87286292,92.64339152,724,1495,0
NV,washoe,32031,439914,64.23937406,2.123824202,23.52005165,14.76356742,49.72517356,39.61274249,14.56943857,54955,8.00937396,13.00653704,71.01800612,4.266896373,93828,86988,1
NV,white pine,32033,9893,73.20327504,4.0938037,15.02072172,3.598503993,41.78712221,36.9149904,15.01061357,58156,7.917428795,16.17858168,85.96037898,53.33000997,635,2351,0
NY,allegany,36003,47700,94.58280922,1.419287212,1.551362683,2.301886792,49.42557652,41.39622642,16.79245283,44085,8.083276759,10.95274065,79.51985287,78.73983574,4844,8305,0
NY,broome,36007,197381,84.51421363,4.874835977,3.857514148,6.574087678,50.86102512,39.54382641,17.5862925,47744,7.423662926,9.796456177,72.24235274,26.05682951,37053,27656,1
NY,cattaraugus,36009,78506,91.06182967,1.574401957,1.948895626,2.119583217,50.5833949,37.6429827,17.07130665,43884,7.492271815,11.83100708,81.87214698,61.75280451,9199,11586,0
NY,cayuga,36011,78783,90.63884341,4.093522714,2.690935862,2.326644073,48.73513321,35.56097128,16.86404427,53114,6.879557455,12.37634486,78.37750018,55.78187089,12339,11318,1
NY,chemung,36015,87742,86.61758337,5.632422329,2.939299309,2.797975884,50.44334526,37.09170067,16.79013471,49578,5.567271194,9.786515179,75.55607082,24.17876843,13032,13508,0
NY,chenango,36017,49286,95.02089843,0.890719474,2.077669115,1.793612791,50.0852169,34.78878383,18.83699225,46979,6.96565303,13.08742225,82.56450127,83.41224716,6453,8279,0
NY,clinton,36019,81505,90.13434759,4.037789093,2.73970922,4.317526532,48.60069934,38.4430403,15.12299859,50502,6.627042313,13.62261622,77.75866128,64.15595169,14143,9184,1
NY,columbia,36021,61860,87.28742321,4.067248626,4.330746848,6.655350792,49.79308115,31.31264145,20.68703524,59916,5.509641873,11.08657147,70.47954342,73.29783188,15963,9155,1
NY,cortland,36023,48713,92.85816928,1.426723872,2.56605013,2.147270749,51.187568,43.03984563,15.17869973,50910,5.16684188,9.569456259,75.217562,44.27395816,8143,6244,1
NY,delaware,36025,46480,92.60111876,1.727624785,3.57788296,4.012478485,49.75043029,33.79302926,22.01807229,46055,8.272932921,12.20281417,78.69662785,78.36390163,7016,8225,0
NY,erie,36029,922129,76.32587198,13.02008721,5.070006474,6.655034166,51.60557796,38.07818646,16.53716562,52744,6.120081643,9.158043274,67.80072123,9.403834436,187978,101349,1
NY,essex,36031,38598,92.04881082,2.888750712,3.075288875,3.279962692,47.77449609,30.86170268,21.08399399,53244,7.521113295,10.44596085,75.39977943,74.85648971,7472,5178,1
NY,franklin,36033,51007,81.98678613,5.552179113,3.295626091,4.042582391,45.52120297,36.9478699,14.92932343,49782,8.549105115,14.6413007,81.59850263,62.67563325,7466,5170,1
NY,fulton,36035,54297,93.28876365,1.60229847,2.734957732,1.867506492,50.15930899,34.35364753,17.88680774,46090,8.029917613,13.30008527,82.99697667,50.37366516,6235,8719,0
NY,greene,36039,48069,85.90359691,6.176537893,5.425534128,5.964342924,48.08296407,33.04624602,19.74245356,51013,7.764705882,14.14862626,79.72525276,73.14154528,7788,8695,0
NY,hamilton,36041,4697,95.42261018,0.596125186,1.405152225,2.703853524,49.28677879,28.18820524,26.69789227,52708,9.226333494,13.73426573,78.37762238,100,962,1487,0
NY,herkimer,36043,63558,95.00456276,0.881084993,1.96041411,2.906007112,50.63563989,35.77991756,18.77812392,48893,8.798641039,9.842217098,78.47099778,51.80954448,8308,10533,0
NY,kings,36047,2606852,35.82807923,30.93063971,19.4142974,37.23084395,52.62642452,42.0834401,12.18231798,50640,8.999272751,20.01750589,65.91853201,0.001477223,499372,77030,1
NY,livingston,36051,64622,91.13459812,2.350592677,3.339420012,3.333230169,49.80192504,39.34728111,15.76398131,52724,5.061511424,11.04150536,75.52380282,54.65263866,10096,10812,0
NY,monroe,36055,749236,71.32932747,14.4979686,8.12027185,8.460752019,51.69412575,39.55122285,15.49191443,53568,7.306146214,9.616412052,63.33528508,6.449974743,160167,85819,1
NY,montgomery,36057,49667,83.34910504,1.340930598,12.56166066,3.392594681,50.7359011,37.19371011,17.66363984,44455,8.356756303,15.51265952,84.03469322,40.93868854,6240,6886,0
NY,niagara,36063,213374,86.31464002,7.086149203,2.603409975,3.954558662,51.35396065,35.72787687,17.2687394,50094,7.139953811,9.123949118,76.50551484,22.4406266,31813,29701,1
NY,oneida,36065,232858,83.04202561,5.665684666,5.213477742,7.64543198,50.1726374,37.55207036,17.41619356,49838,6.861481034,11.87838395,76.21259675,32.98393208,34684,33095,1
NY,onondaga,36067,468050,77.6015383,10.65270804,4.561692127,7.372502938,51.70986006,39.51522273,15.33383186,55717,6.830612518,9.466571022,65.67975217,12.58752189,98804,55240,1
NY,ontario,36069,109450,90.6002741,2.29876656,4.242119689,3.755139333,50.93193239,35.87208771,17.80356327,58070,5.513381144,7.36555462,67.92122711,47.46828993,20980,17441,1
NY,orange,36071,376242,66.00645329,9.42930348,19.36971417,10.82096098,49.95641103,42.16116223,12.5400673,71910,6.658422957,10.58541541,71.30263953,22.34069091,58942,45428,1
NY,oswego,36075,120513,94.47113589,0.761743546,2.380656029,1.891912076,49.89420229,39.57498361,14.26651067,49571,9.144660413,13.45993088,81.96733584,61.75466182,15528,17754,0
NY,queens,36081,2310011,25.63412036,17.263381,28.00874108,47.53310699,51.5149495,37.68168204,13.67322493,59758,7.759862502,19.34470616,69.40421089,0,379201,80421,1
NY,richmond,36085,473324,62.60785424,9.416382858,17.98324192,21.87233269,51.5986935,38.19413341,14.53697679,74021,6.204892009,11.11888759,68.64031572,0,66388,59336,1
NY,saratoga,36091,224929,91.34349061,1.454681255,2.859124435,5.107834028,50.63997973,35.36493738,15.78542562,74080,5.394006294,5.966083269,60.35041811,29.96170432,47535,36394,1
NY,schenectady,36093,154845,74.28977364,9.290580903,6.564629145,10.2179599,51.31712358,37.81394298,15.72475702,59959,7.395373344,9.769540966,69.41848195,8.156301098,29286,18171,1
NY,schoharie,36095,31667,93.53269966,1.389459058,2.977863391,2.930495468,50.14052484,35.544889,18.37875391,50607,10.10198191,11.48188504,79.5151185,82.84527772,4666,5577,0
NY,schuyler,36097,18336,95.33704188,0.823516579,1.723385689,1.963350785,49.91819372,32.97883944,19.36082024,47229,7.256975698,9.987195903,79.15944867,81.15357357,3029,3407,0
NY,st. lawrence,36089,111529,92.10967551,2.220947018,2.237086318,4.241946041,49.05181612,41.5057967,15.38344287,46313,10.01244669,11.86842434,77.22792864,61.99171014,16149,12705,1
NY,steuben,36101,98151,93.88697008,1.477315565,1.562897984,2.342309299,50.33163187,35.90284358,17.46390765,48823,7.576178766,10.39375613,77.6515207,60.37074452,12422,17922,0
NY,suffolk,36103,1498130,69.18111245,7.169070775,18.17639324,15.40720765,50.78190811,37.37118942,15.24914393,90128,6.070942988,9.99297465,65.61520598,2.601131684,269281,210272,1
NY,sullivan,36105,75818,72.95233322,7.684191089,14.98061146,9.70218154,48.82086048,35.68281938,16.73876916,52027,10.14940184,13.82685779,77.64428518,74.16534489,11544,9960,1
NY,tioga,36107,49649,95.4540877,0.713005297,1.695905255,2.229652158,50.55489537,34.46595098,17.92583939,58115,6.720604976,9.753866385,74.96355164,65.65867971,7272,9283,0
NY,tompkins,36109,104268,77.78608969,3.584992519,4.724364139,12.78724057,50.8142479,49.56650171,12.17631488,54133,5.367129197,5.49559213,48.39774746,43.3431137,25143,7300,1
NY,ulster,36111,180505,80.2182765,5.241406055,9.629650148,7.606437495,50.34431179,34.5663555,17.37070995,60393,8.532966094,9.915901252,69.02918265,46.04012209,43658,22952,1
NY,warren,36113,64911,94.44162006,1.13540078,2.216881576,3.398499484,50.95592427,32.64161698,19.76398453,57174,6.015738852,8.836120542,71.58312069,33.92941391,13073,9796,1
NY,washington,36115,62465,92.73833347,2.859201153,2.53101737,2.214039862,48.27823581,34.24477708,17.17761947,51449,8.071505959,11.47475108,79.75398491,67.89894963,9248,8596,1
NY,wayne,36117,91874,90.35200383,3.048740667,4.105622918,2.673226375,50.46041317,35.60202016,16.49650608,51627,7.02814267,10.01972016,78.78361035,60.69722305,12374,14592,0
NY,westchester,36119,969229,54.94779871,13.46688966,23.61082881,25.52647517,51.67953084,37.32554432,15.64686983,86226,7.051261805,12.39726411,52.69634937,3.273477447,221750,85222,1
NY,wyoming,36121,41239,89.88578773,5.160163923,3.205703339,1.804117462,45.83040326,35.19483984,15.51201533,53612,7.136758576,11.89106901,85.00338295,64.08255248,3766,7553,0
OH,adams,39001,28111,96.6738999,0.355732631,0.522926968,0.640318736,50.29703675,37.31991036,16.39571698,34709,9.907997169,21.76803099,89.11336753,89.0262697,2635,6000,0
OH,ashland,39005,53343,96.10820539,0.665504377,1.181035937,2.123990027,51.15572802,39.32099807,17.28249255,48509,5.733441221,12.56776318,80.36216047,61.93755998,6472,12048,0
OH,athens,39009,65103,89.89293888,2.446891848,1.829408783,4.459087907,50.09139364,52.19575135,11.35431547,34221,9.404702351,10.34289242,70.87378641,43.17062248,15472,7126,1
OH,auglaize,39011,45871,96.23945412,0.374964575,1.430097447,0.970111835,50.15369188,37.96080312,16.9017462,55914,3.985868662,7.162907753,82.22824509,39.13686914,5557,13603,0
OH,brown,39015,44059,96.67945255,0.962345945,0.81708618,0.658208312,50.39605983,36.33536848,16.82289657,47999,7.976409166,14.7374309,87.56251645,76.55978237,4651,10184,0
OH,carroll,39019,28108,96.54902519,0.761349082,1.170485271,0.853849438,50.08894265,33.9049381,19.20805465,48545,6.656196246,12.95898486,88.5747115,70.95297545,3788,6503,0
OH,clark,39023,136175,84.61758766,8.187993391,3.100422251,1.965852763,51.60859189,37.60749036,17.84762254,44154,8.920309266,12.79282577,82.03320127,23.60535809,23525,24446,0
